Canonical SMILES,"CC50/IC50/EC50, mM",filename
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0021,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0006,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.002,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0008,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0002,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0009,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0014,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0001,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0009,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0003,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,1.1e-05,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,5e-06,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.1327,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0.000226,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,3.2e-05,pyridinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,1.2e-05,pyridinium.csv
CCCCCCCCCCCCCCCC[n+]1ccccc1.O=C([O-])c1ccccc1O,0.038,pyridinium.csv
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],0.0023,pyridinium.csv
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],0.04,pyridinium.csv
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],0.017,pyridinium.csv
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],0.053,pyridinium.csv
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],0.003,pyridinium.csv
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],0.033,pyridinium.csv
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],0.002,pyridinium.csv
CCCCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,0.148,pyridinium.csv
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.19,pyridinium.csv
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.199,pyridinium.csv
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.081,pyridinium.csv
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.29,pyridinium.csv
CCCCCC[n+]1ccccc1.[Br-],0.568,pyridinium.csv
CCCCCC[n+]1ccccc1.[Br-],3.262,pyridinium.csv
CCCCCC[n+]1ccccc1.[Br-],0.69,pyridinium.csv
CCCCCC[n+]1ccccc1.[Br-],0.228,pyridinium.csv
CCCCCC[n+]1ccccc1.[Br-],0.06,pyridinium.csv
CCCCCC[n+]1ccccc1.[Br-],0.06,pyridinium.csv
CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.028,pyridinium.csv
CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.056,pyridinium.csv
CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.048,pyridinium.csv
CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.23,pyridinium.csv
CCCCCCCC[n+]1ccccc1.[Br-],0.28,pyridinium.csv
CCCCCCCC[n+]1ccccc1.[Br-],0.0159,pyridinium.csv
CCCCCCCC[n+]1ccccc1.[Br-],0.054,pyridinium.csv
CCCCCCCC[n+]1ccccc1.[Br-],0.211,pyridinium.csv
CCCCCCCC[n+]1ccccc1.[Br-],0.0007,pyridinium.csv
CCCCCCCC[n+]1ccccc1.[Br-],0.009,pyridinium.csv
CCCCCCCC[n+]1ccccc1.[Br-],0.14,pyridinium.csv
CCCCCCCC[n+]1ccccc1.[Br-],0.04,pyridinium.csv
CCCCC[n+]1ccccc1.[Br-],0.06,pyridinium.csv
CCCCC[n+]1ccccc1.[Br-],0.06,pyridinium.csv
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],0.02,pyridinium.csv
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],0.025,pyridinium.csv
CCCCCCCC[n+]1ccccc1C.[Br-],0.008,pyridinium.csv
CCCCCCCCOC(=O)C[n+]1cccc(C2CCCN2C)c1.[Br-],0.1,pyridinium.csv
CCCCCCCCCCCCCCCCOc1ccc[n+](CCO)c1.[Br-],0.01335,pyridinium.csv
CCCCCCCCCCCCCCCCOc1ccc[n+](CCO)c1.[Cl-],0.013,pyridinium.csv
CCCCCC[n+]1cccc(C(N)=O)c1.O=C([O-])c1ccccc1O,12.83,pyridinium.csv
CCCCCC[n+]1cccc(C(N)=O)c1.O=C([O-])c1ccccc1O,12.19,pyridinium.csv
CCCCCOC[n+]1cccc(O)c1.O=C1[N-]S(=O)(=O)c2ccccc21,3.2,pyridinium.csv
CC1=CC(=O)[N-]S(=O)(=O)O1.CCCCCOC[n+]1cccc(O)c1,3.8,pyridinium.csv
CCCCCCCCCCCOC[n+]1cccc(O)c1.O=C1[N-]S(=O)(=O)c2ccccc21,0.03,pyridinium.csv
CC1=CC(=O)[N-]S(=O)(=O)O1.CCCCCCCCCCCOC[n+]1cccc(O)c1,0.03,pyridinium.csv
CCCCCCCCCCCOC[n+]1cccc(O)c1.[Cl-],0.04,pyridinium.csv
CCCOC[n+]1cccc(O)c1.O=C1[N-]S(=O)(=O)c2ccccc21,4.2,pyridinium.csv
CC1=CC(=O)[N-]S(=O)(=O)O1.CCCOC[n+]1cccc(O)c1,3.1,pyridinium.csv
CCCOC[n+]1cccc(O)c1.[Cl-],0.74,pyridinium.csv
CCCCCCCC[n+]1cccc(C)c1.[Br-],0.01,pyridinium.csv
CC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.7,pyridinium.csv
CC[n+]1ccc(N(C)C)cc1.[Br-],0.79,pyridinium.csv
CCCCCCC[n+]1ccc(N(C)C)cc1.[Br-],0.00365,pyridinium.csv
CCCCCCC[n+]1ccc(N(C)C)cc1.[Br-],0.06,pyridinium.csv
CCCCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.009,pyridinium.csv
CCCCCC[n+]1ccc(N(C)C)cc1.[Br-],0.00608,pyridinium.csv
CCCCCC[n+]1ccc(N(C)C)cc1.[Br-],0.06,pyridinium.csv
CCCCCC[n+]1ccc(N(C)C)cc1.[Cl-],0.009,pyridinium.csv
CCCCC[n+]1ccc(N(C)C)cc1.[Br-],0.02438,pyridinium.csv
CCCCC[n+]1ccc(N(C)C)cc1.[Br-],0.06,pyridinium.csv
CCCCCCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.039,pyridinium.csv
CCCCCCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.033,pyridinium.csv
CCCCCCCC[n+]1ccc(C)cc1.[Br-],0.024,pyridinium.csv
CCCCCCCC[n+]1ccc(C)cc1.[Cl-],0.043,pyridinium.csv
CCCCCCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,0.031,pyridinium.csv
CC(O)C(=O)[O-].COC(=O)[C@H](C)[NH3+],25.0,pyridinium.csv
CC[N+](C)(CC)CC*OCCC*O.[Cl-],1.07,pyridinium.csv
CCCCCCCCCCOc1ccc(/N=N/c2c(F)c(F)c(OCCCCCC[n+]3ccn(CCCCCCCCCC)c3)c(F)c2F)cc1.[Br-],0.00284,imidazolium.csv
CCCCCCCCCCOc1ccc(/N=N/c2c(F)c(F)c(OCCCCCC[n+]3ccn(CCCCCCCCCC)c3)c(F)c2F)cc1.[Br-],0.00845,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.0014,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00789,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00167,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00344,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00174,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00615,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.01242,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.02042,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.0052,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.01666,imidazolium.csv
Cn1cc[n+](Cc2ccc(O)c(/C=N/N3C(=O)CNC3=S)c2)c1.[Cl-],0.03258,imidazolium.csv
Cn1cc[n+](Cc2ccc(O)c(/C=N/N3C(=O)CNC3=S)c2)c1.[Cl-],0.14977,imidazolium.csv
Cn1cc[n+](Cc2ccc(O)c(/C=N/N3C(=O)CNC3=S)c2)c1.F[B-](F)(F)F,0.02381,imidazolium.csv
Cn1cc[n+](Cc2ccc(O)c(/C=N/N3C(=O)CNC3=S)c2)c1.F[B-](F)(F)F,0.10187,imidazolium.csv
COc1cc(C[n+]2cc[nH]c2C)cc(/C=N/c2nccs2)c1O.[Cl-],0.037,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00364,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.01199,imidazolium.csv
CCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00142,imidazolium.csv
CCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.004,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00073,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00218,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00072,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00218,imidazolium.csv
CCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00177,imidazolium.csv
CCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00372,imidazolium.csv
CCCCCCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00061,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00237,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00298,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.02209,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00118,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.01302,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.00185,imidazolium.csv
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.01607,imidazolium.csv
Cn1cc[n+](CCOCCO)c1.O=C([O-])c1ccccc1O,0.1,imidazolium.csv
Cn1cc[n+](CCOCCO)c1.O=C([O-])c1ccccc1O,0.1,imidazolium.csv
Cn1cc[n+](CCOCCO)c1.O=C([O-])c1ccccc1O,0.1,imidazolium.csv
Cn1cc[n+](CCOCCO)c1.O=C([O-])c1ccccc1O,0.1,imidazolium.csv
Cn1cc[n+](CCOCCO)c1.O=C([O-])c1ccccc1O,0.00926,imidazolium.csv
Cn1cc[n+](CCOCCO)c1.O=C([O-])c1ccccc1O,0.1,imidazolium.csv
C[n+]1ccn(CCOC/C=C/c2ccccc2)c1.[Cl-],6.0,imidazolium.csv
C[n+]1ccn(CCCCOC/C=C/c2ccccc2)c1.[Cl-],1.8,imidazolium.csv
C[n+]1ccn(CCCCOC/C=C/c2ccccc2)c1.O=C([O-])/C=C/c1ccccc1,2.31,imidazolium.csv
CC(=O)OCCCCn1cc[n+](C)c1.[Cl-],36.9,imidazolium.csv
CCCCCCCC[n+]1ccn(C(=O)c2cc(OC)c(O)c(OC)c2)c1.[Br-],0.0173,imidazolium.csv
Cc1[nH+]ccn1C.[Cl-],53.32,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.O=C([O-])C(F)(F)F,0.174,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.O=C([O-])C(F)(F)F,0.169,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.O=C([O-])C(F)(F)F,0.167,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.O=C([O-])C(F)(F)F,0.171,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.[Br-],0.187,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.[Br-],0.178,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.[Br-],0.198,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.[Br-],0.193,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.F[P-](F)(F)(F)(F)F,0.239,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.F[P-](F)(F)(F)(F)F,0.248,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.F[P-](F)(F)(F)(F)F,0.241,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.F[P-](F)(F)(F)(F)F,0.251,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.F[B-](F)(F)F,0.186,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.F[B-](F)(F)F,0.179,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.F[B-](F)(F)F,0.178,imidazolium.csv
Cc1n(C)cc[n+]1CC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1.F[B-](F)(F)F,0.168,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.O=C([O-])C(F)(F)F,0.149,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.O=C([O-])C(F)(F)F,0.137,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.O=C([O-])C(F)(F)F,0.154,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.O=C([O-])C(F)(F)F,0.155,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.[Br-],0.21,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.[Br-],0.189,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.[Br-],0.23,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.[Br-],0.194,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.F[P-](F)(F)(F)(F)F,0.168,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.F[P-](F)(F)(F)(F)F,0.156,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.F[P-](F)(F)(F)(F)F,0.167,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.F[P-](F)(F)(F)(F)F,0.143,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.F[B-](F)(F)F,0.098,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.F[B-](F)(F)F,0.088,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.F[B-](F)(F)F,0.115,imidazolium.csv
Cc1ccc2nc(NC(=O)C[n+]3ccn(C)c3C)sc2c1.F[B-](F)(F)F,0.089,imidazolium.csv
CCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,imidazolium.csv
O=C1[N-]S(=O)(=O)c2ccccc21.c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,14.013,imidazolium.csv
N#C[N-]C#N.c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,10.823,imidazolium.csv
CCn1cc[n+](CC)c1.[Br-],1.0,imidazolium.csv
CCOS(=O)(=O)[O-].CCn1cc[n+](CC)c1,20.44,imidazolium.csv
Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.23,imidazolium.csv
Cn1cc[n+](C)c1.[Cl-],38.21,imidazolium.csv
COS(=O)(=O)[O-].Cn1cc[n+](C)c1,81.24,imidazolium.csv
COS(=O)(=O)[O-].Cn1cc[n+](C)c1,31.69,imidazolium.csv
CCCCCCCCCC[n+]1ccn(C(=O)c2ccccc2)c1.[Br-],0.032,imidazolium.csv
CCCCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1.[Br-],0.00692,imidazolium.csv
CCCCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1.[Br-],0.0119,imidazolium.csv
CCCCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1.[Br-],0.01341,imidazolium.csv
CCCCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1.[Br-],0.02435,imidazolium.csv
CCCC[NH+]1C=CN=C1.[Cl-],11.9,imidazolium.csv
CCCCn1cc[n+](-c2ccccc2CC)c1.[Br-],0.123,imidazolium.csv
CCCCn1cc[n+](-c2ccccc2CC)c1.[I-],0.105,imidazolium.csv
CCCCn1cc[n+](-c2ccc(C(=O)OCC)cc2)c1.[Br-],0.468,imidazolium.csv
CCCCn1cc[n+](-c2ccc(OCC)cc2)c1.[Br-],0.085,imidazolium.csv
CCCCn1cc[n+](-c2ccc(C)cc2)c1.[Br-],0.214,imidazolium.csv
C=C[n+]1ccn(CCCC)c1.[Br-],1.987,imidazolium.csv
C=C[n+]1ccn(CCCC)c1.[Cl-],0.991,imidazolium.csv
CCCCCCCCCC[NH+]1C=CN=C1.[Cl-],0.06,imidazolium.csv
C=C[n+]1ccn(CCCCCCCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0056,imidazolium.csv
CCCCCC[n+]1ccn(CC)c1.[Br-],0.102,imidazolium.csv
CCCCCC[n+]1ccn(CC)c1.[Br-],0.102,imidazolium.csv
CCCCCC[n+]1ccn(CC)c1.F[B-](F)(F)F,0.182,imidazolium.csv
CCCCCC[n+]1ccn(CC)c1.F[B-](F)(F)F,0.182,imidazolium.csv
CCC[n+]1ccn(CC)c1.[Br-],1.995,imidazolium.csv
O=C([O-])c1ccccc1O.c1c[nH+]c[nH]1,0.1,imidazolium.csv
O=C([O-])c1ccccc1O.c1c[nH+]c[nH]1,0.1,imidazolium.csv
O=C([O-])c1ccccc1O.c1c[nH+]c[nH]1,0.1,imidazolium.csv
O=C([O-])c1ccccc1O.c1c[nH+]c[nH]1,0.1,imidazolium.csv
O=C([O-])c1ccccc1O.c1c[nH+]c[nH]1,0.03994,imidazolium.csv
O=C([O-])c1ccccc1O.c1c[nH+]c[nH]1,0.02303,imidazolium.csv
C[NH+]1C=CN=C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.54,imidazolium.csv
C[NH+]1C=CN=C1.[Br-],67.83,imidazolium.csv
C[NH+]1C=CN=C1.[Cl-],67.75,imidazolium.csv
C[NH+]1C=CN=C1.O=S(=O)([O-])O,26.42,imidazolium.csv
C[NH+]1C=CN=C1.O=[N+]([O-])[O-],72.75,imidazolium.csv
C[NH+]1C=CN=C1.O=S(=O)([O-])C(F)(F)F,47.43,imidazolium.csv
CSC[n+]1ccn(C)c1.[Cl-],0.5,imidazolium.csv
CSC[n+]1ccn(C)c1.[Cl-],0.5,imidazolium.csv
CSC[n+]1ccn(C)c1.[Cl-],0.5,imidazolium.csv
CSC[n+]1ccn(C)c1.[Cl-],0.5,imidazolium.csv
CSC[n+]1ccn(C)c1.[Cl-],0.5,imidazolium.csv
CSC[n+]1ccn(C)c1.[Cl-],0.5,imidazolium.csv
CCCCCCCCOC[n+]1ccn(C)c1.Cc1ccc(C(C)C)c(OCC(=O)[O-])c1,0.0111,imidazolium.csv
C=CCc1ccc(OCC(=O)[O-])c(OC)c1.CCCCCCCCOC[n+]1ccn(C)c1,0.0111,imidazolium.csv
CCCCCCCCOC[n+]1ccn(C)c1.COc1cc(C=O)ccc1OCC(=O)[O-],0.0111,imidazolium.csv
CCCCCCCCOC[n+]1ccn(C)c1.Cc1ccc(C(C)C)cc1OCC(=O)[O-],0.0101,imidazolium.csv
CCCCCCCCOC[n+]1ccn(C)c1.O=S(=O)([O-])c1ccc(O)cc1,0.0122,imidazolium.csv
CCCCCCCCOC[n+]1ccn(C)c1.O=S(=O)([O-])c1ccccc1,0.0122,imidazolium.csv
CCCCCCCCOC[n+]1ccn(C)c1.[Cl-],0.0197,imidazolium.csv
CCCCCCCCOC[n+]1ccn(C)c1.O=C[O-],0.0184,imidazolium.csv
CC(C)(C)C(=O)[O-].CCCCCCCCOC[n+]1ccn(C)c1,0.0163,imidazolium.csv
CCC(=O)[O-].CCCCCCCCOC[n+]1ccn(C)c1,0.0158,imidazolium.csv
Cn1cc[n+](CC(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)c1.O=C([O-])C(F)(F)F,0.219,imidazolium.csv
